loan_id,customer_id,branch_id,loan_type,application_date,loan_amount,interest_rate,tenure_months,credit_score,loan_status,default_flag,customer_name,age,gender,annual_income,customer_city,branch_name,branch_city,state,branch_type,opening_date,loan_to_income_ratio,age_group,income_bracket,estimated_emi
LN03415,CUST08199,BR025,Education,2026-03-23,435736.87,15.16,36,881,Rejected,0,Erik Williams,35.0,Male,46386.2,Port Joe,Wilkersonmouth Branch,Shawhaven,Hawaii,Urban,2019-12-03,9.39,26-35,Mid,12103.8
LN01622,CUST00552,BR030,Personal,2026-08-10,340375.92,17.95,120,492,Active,0,Diana Hays,72.0,Male,75643.41,Matthewborough,East Courtneychester Branch,South Dianeshire,West Virginia,Semi-Urban,2025-07-13,4.5,56+,High,2836.47
LN00789,CUST04432,BR004,Home,2026-06-30,114841.25,17.4,36,840,Approved,0,Timothy Reilly,34.0,Male,5000000.0,East Christopherhaven,Lake Debra Branch,West Elizabeth,Georgia,Urban,2021-06-05,0.02,26-35,Very High,3190.03
LN00698,CUST07239,BR049,Personal,2026-02-23,484981.31,14.31,36,347,Rejected,0,Anthony Morales,29.0,Male,29998.55,North Lindamouth,Martinezbury Branch,Lake Rebeccaside,Iowa,Semi-Urban,2019-08-25,16.17,26-35,Low,13471.7
LN01979,CUST04255,BR000,Vehicle,2025-08-05,241505.56,12.55,24,687,Defaulted,1,Valerie Morgan,25.0,Female,36666.68,Curtisport,North Judithbury Branch,West Andrewside,Arizona,Rural,2017-02-02,6.59,18-25,Mid,10062.73
LN00187,CUST05172,BR023,Education,2025-03-22,483087.97,16.55,24,555,Approved,0,Christina Smith,39.0,Female,48688.54,Padillashire,Adamsborough Branch,North Beth,Georgia,Semi-Urban,2018-08-27,9.92,36-45,Mid,20128.67
LN02082,CUST00963,BR027,Home,2025-02-20,63910.41,11.12,120,541,Closed,0,Tom Foster,68.0,Male,40651.71,New Blakeview,Juliechester Branch,Port Jacobland,Nebraska,Rural,2017-06-10,1.57,56+,Mid,532.59
LN04111,CUST08092,BR000,Education,2026-03-24,258063.35,12.57,12,706,Closed,0,Sherry Franco,20.0,Male,60904.62,New Brandon,North Judithbury Branch,West Andrewside,Arizona,Rural,2017-02-02,4.24,18-25,High,21505.28
LN03689,CUST07644,BR028,Education,2025-03-05,89517.6,17.87,36,729,Active,0,Doris Rios,61.0,Female,60706.76,Marciashire,Coxberg Branch,South David,AL,Rural,2024-02-08,1.47,56+,High,2486.6
LN04613,CUST06686,BR043,Education,2026-04-02,63315.62,16.68,120,669,Closed,0,Angela Richards,57.0,Female,50866.98,West Ronaldfurt,North Jessicaland Branch,Lake Matthew,Iowa,Urban,2023-07-14,1.24,56+,Mid,527.63
LN03706,CUST01988,BR012,Personal,2026-04-26,249196.42,16.87,36,706,Closed,0,Carlos Miller,35.0,Male,70530.73,New Georgechester,New Kellystad Branch,Taylorburgh,Indiana,Urban,2018-08-25,3.53,26-35,High,6922.12
LN03575,CUST01914,BR003,Vehicle,2024-11-07,109085.39,14.67,60,868,Closed,0,Erin Watkins,21.0,Male,23674.54,West Ryan,East Jessetown Branch,North Micheleland,Oklahoma,Rural,2022-04-09,4.61,18-25,Low,1818.09
LN05453,CUST02156,BR036,Personal,2025-05-13,80254.08,12.06,120,323,Defaulted,1,Diane Mcdowell,37.0,Female,72076.22,New John,Teresaburgh Branch,North Amandahaven,LO,Rural,2022-01-10,1.11,36-45,High,668.78
LN05128,CUST04362,BR013,Home,2025-09-04,309880.46,17.0,24,670,Active,0,Michael Price,34.0,Male,45052.96,New Jasmin,Lake Chad Branch,Stevenland,UT,Rural,2021-02-17,6.88,26-35,Mid,12911.69
LN00309,CUST00606,BR029,Home,2026-07-07,47968.04,12.87,36,363,Closed,0,Brian Martin,44.0,Male,49823.69,Fischermouth,Daviston Branch,New Brooke,Idaho,Rural,2016-09-18,0.96,36-45,Mid,1332.45
LN02635,CUST09122,BR030,Education,2026-01-17,84316.81,12.88,24,510,Active,0,Karen Henson,30.0,Female,61424.59,Julieton,East Courtneychester Branch,South Dianeshire,West Virginia,Semi-Urban,2025-07-13,1.37,26-35,High,3513.2
LN03683,CUST03765,BR044,Vehicle,2026-03-20,305764.94,7.44,24,506,Closed,0,Jeffrey Torres,21.0,Male,49033.53,New Janetville,East Donna Branch,Williamview,Illinois,Urban,2021-09-19,6.24,18-25,Mid,12740.21
LN00886,CUST06988,BR038,Home,2026-03-10,433338.94,10.93,60,785,Rejected,0,Jeffrey Smith,19.0,Female,48263.56,Boothtown,East Nathaniel Branch,East Mikeburgh,Vermont,Urban,2021-10-18,8.98,18-25,Mid,7222.32
LN00949,CUST01997,BR016,Education,2026-08-13,63764.66,7.64,12,681,Approved,0,Hannah Martin,67.0,Male,80456.73,Tammyfort,Ramirezstad Branch,North Sarabury,Connecticut,Semi-Urban,2017-05-03,0.79,56+,High,5313.72
LN01994,CUST04211,BR032,Personal,2025-04-09,218094.91,9.47,120,869,Rejected,0,Dylan Young,20.0,Female,45169.87,South Carriemouth,Tashatown Branch,Johnfurt,Nebraska,Semi-Urban,2022-11-19,4.83,18-25,Mid,1817.46
LN04793,CUST04780,BR036,Vehicle,2025-06-23,483837.83,17.92,60,541,Approved,0,Ruth Brown,37.0,Male,69486.55,West James,Teresaburgh Branch,North Amandahaven,LO,Rural,2022-01-10,6.96,36-45,High,8063.96
LN02292,CUST01724,BR046,Vehicle,2025-12-19,375817.67,16.11,60,660,Defaulted,1,Sharon Young,70.0,Male,28437.29,Andrewbury,Brandtside Branch,North Matthewberg,Minnesota,Semi-Urban,2019-12-14,13.22,56+,Low,6263.63
LN02020,CUST09958,BR024,Vehicle,2026-07-12,283162.53,11.8,120,540,Defaulted,1,Christopher Hodges,42.0,Female,42380.83,Port Bonnie,Jasonfort Branch,Lake Leeton,Kansas,Urban,2023-03-29,6.68,36-45,Mid,2359.69
LN00171,CUST01853,BR024,Vehicle,2024-10-14,240422.0,16.92,60,526,Closed,0,Robert Chang,49.0,Female,40093.1,Williammouth,Jasonfort Branch,Lake Leeton,Kansas,Urban,2023-03-29,6.0,46-55,Mid,4007.03
LN02857,CUST04658,BR035,Vehicle,2026-04-02,49453.11,16.14,12,755,Active,0,Zachary Swanson MD,40.0,Male,29029.48,Brownstad,South Aaron Branch,South Christineshire,Kansas,Rural,2022-04-21,1.7,36-45,Low,4121.09
LN03657,CUST00112,BR005,Vehicle,2025-06-28,468712.02,9.31,120,777,Approved,0,Julia Torres,24.0,Female,55123.46,North Juliaburgh,Robinsonshire Branch,New David,Nevada,Urban,2017-11-13,8.5,18-25,Mid,3905.93
LN05939,CUST04593,BR002,Vehicle,2024-12-22,281210.07,10.66,24,726,Defaulted,1,Casey Murphy,31.0,Male,50822.06,Vanessaburgh,New Roberttown Branch,Lake Crystalbury,Pennsylvania,Rural,2023-06-19,5.53,26-35,Mid,11717.09
LN02995,CUST03170,BR002,Home,2025-10-27,391044.86,11.25,36,812,Active,0,Jonathan Sanchez,54.0,Female,48840.62,Burtonland,New Roberttown Branch,Lake Crystalbury,Pennsylvania,Rural,2023-06-19,8.01,46-55,Mid,10862.36
LN03948,CUST99999,BR011,Education,2026-06-27,289570.9,6.23,120,432,Defaulted,1,,,,,,Herrerafurt Branch,East Jamesside,Minnesota,Rural,2017-02-26,,,,2413.09
LN02356,CUST05891,BR004,Home,2024-10-09,108108.26,11.3,12,486,Closed,0,John Richards,26.0,Male,67664.62,East Emilyview,Lake Debra Branch,West Elizabeth,Georgia,Urban,2021-06-05,1.6,26-35,High,9009.02
LN04002,CUST00531,BR035,Vehicle,2024-11-21,168730.17,8.25,120,809,Closed,0,Mark Jimenez,40.0,Female,41523.19,Port Mary,South Aaron Branch,South Christineshire,Kansas,Rural,2022-04-21,4.06,36-45,Mid,1406.08
LN01675,CUST06295,BR047,Home,2025-08-03,181330.16,9.95,60,527,Closed,0,Annette Walters,40.0,Male,69273.9,West Hannah,Lake Larry Branch,Evanmouth,MA,Urban,2023-11-03,2.62,36-45,High,3022.17
LN05893,CUST08758,BR044,Home,2025-05-01,372274.74,13.03,120,770,Rejected,0,Brian White,60.0,Male,37660.12,New Natalie,East Donna Branch,Williamview,Illinois,Urban,2021-09-19,9.89,56+,Mid,3102.29
LN04372,CUST00719,BR032,Home,2025-10-09,13719.79,11.5,12,527,Rejected,0,Jeffrey Roberson,56.0,Female,57368.23,Lindsayton,Tashatown Branch,Johnfurt,Nebraska,Semi-Urban,2022-11-19,0.24,56+,Mid,1143.32
LN03688,CUST05941,BR010,Personal,2026-06-09,352376.19,16.5,60,428,Rejected,0,Travis Marsh,32.0,Female,44487.84,Sharpborough,Cassandraton Branch,North Richardmouth,Arizona,Rural,2022-04-27,7.92,26-35,Mid,5872.94
LN00901,CUST02832,BR041,Vehicle,2026-04-28,17923.07,9.76,36,822,Rejected,0,Grace Swanson,25.0,Female,33717.17,Port Alisha,West Natashaport Branch,East Josephville,Arizona,Rural,2023-08-20,0.53,18-25,Mid,497.86
LN03774,CUST04138,BR032,Vehicle,2026-01-20,403088.45,6.17,60,377,Defaulted,1,Christopher Smith,37.0,Female,32538.66,West Michael,Tashatown Branch,Johnfurt,Nebraska,Semi-Urban,2022-11-19,12.39,36-45,Mid,6718.14
LN02460,CUST00689,BR006,Vehicle,2025-01-26,115232.11,15.55,12,835,Closed,0,Maria Brown,39.0,Male,33078.68,Monicaburgh,Lisatown Branch,Sanchezfort,Florida,Rural,2021-06-08,3.48,36-45,Mid,9602.68
LN02847,CUST07922,BR034,Personal,2024-12-23,445657.16,10.61,120,859,Closed,0,Gary Gilbert,38.0,Female,56228.15,South Tristan,Danielchester Branch,Stewartland,West Virginia,Rural,2017-11-16,7.93,36-45,Mid,3713.81
LN01842,CUST02190,BR032,Home,2025-10-30,294749.98,12.18,12,399,Defaulted,1,Peter Shepherd,46.0,Female,76852.88,Alexandriaport,Tashatown Branch,Johnfurt,Nebraska,Semi-Urban,2022-11-19,3.84,46-55,High,24562.5
LN04395,CUST08112,BR033,Education,2025-07-28,496750.08,17.52,12,441,Defaulted,1,James Jensen,24.0,Female,33832.72,Anthonystad,Lake Nicoleview Branch,Lake Debbie,Texas,Semi-Urban,2024-01-09,14.68,18-25,Mid,41395.84
LN04240,CUST06231,BR035,Education,2025-05-02,135700.98,17.12,24,539,Approved,0,Christine Jones,24.0,Male,49823.69,New Jonathanhaven,South Aaron Branch,South Christineshire,Kansas,Rural,2022-04-21,2.72,18-25,Mid,5654.21
LN02206,CUST03456,BR034,Education,2025-08-08,239679.43,14.14,120,864,Defaulted,1,Joseph Heath,28.0,Male,48340.13,Port Aliciafort,Danielchester Branch,Stewartland,West Virginia,Rural,2017-11-16,4.96,26-35,Mid,1997.33
LN04140,CUST06047,BR008,Home,2025-08-09,41360.04,10.26,12,455,Rejected,0,Shannon Thompson,47.0,Male,30402.11,Aliciatown,Ericmouth Branch,Gomezchester,Maryland,Rural,2025-05-09,1.36,46-55,Mid,3446.67
LN03378,CUST01932,BR018,Personal,2024-10-18,375905.92,11.77,60,657,Defaulted,1,Keith Meadows,23.0,Female,54244.03,Lake Ericaville,Jacquelineland Branch,Port Richard,Wyoming,Semi-Urban,2024-01-30,6.93,18-25,Mid,6265.1
LN05481,CUST07036,BR021,Vehicle,2025-12-19,47637.4,10.75,12,709,Closed,0,Adriana Parks,22.0,Male,39002.59,Wilsonville,Lake Mark Branch,Rodneyside,South Carolina,Urban,2024-02-10,1.22,18-25,Mid,3969.78
LN04071,CUST00370,BR006,Personal,2026-08-27,149779.19,8.39,120,683,Active,0,Allison Hickman,73.0,Female,45482.5,Emilymouth,Lisatown Branch,Sanchezfort,Florida,Rural,2021-06-08,3.29,56+,Mid,1248.16
LN00656,CUST00009,BR010,Personal,2025-04-12,200690.66,14.63,24,645,Defaulted,1,Ryan Munoz,40.0,Male,23460.63,East Kayla,Cassandraton Branch,North Richardmouth,Arizona,Rural,2022-04-27,8.55,36-45,Low,8362.11
LN03459,CUST09821,BR048,Home,2025-09-06,198023.87,12.18,12,877,Active,0,Jeffrey Hernandez,50.0,Male,32129.41,Marioview,Samuelhaven Branch,Hoffmanville,Iowa,Semi-Urban,2023-02-19,6.16,46-55,Mid,16501.99
LN02880,CUST01431,BR042,Education,2024-11-04,266814.66,11.83,120,708,Closed,0,Justin Foster,26.0,Female,65595.72,Morrisburgh,North John Branch,West Juan,New Mexico,Rural,2022-03-27,4.07,26-35,High,2223.46
LN01335,CUST04361,BR024,Personal,2026-08-24,177792.08,10.67,12,740,Approved,0,Jill Shaw,22.0,Male,56270.73,Leonardhaven,Jasonfort Branch,Lake Leeton,Kansas,Urban,2023-03-29,3.16,18-25,Mid,14816.01
LN05387,CUST06681,BR003,Education,2025-10-21,464840.22,17.9,36,675,Active,0,Jeffrey Leon,52.0,Female,58624.95,North Brian,East Jessetown Branch,North Micheleland,Oklahoma,Rural,2022-04-09,7.93,46-55,Mid,12912.23
LN05377,CUST04270,BR028,Personal,2024-10-25,408344.37,12.28,120,607,Active,0,Steven Martin,73.0,Male,53057.8,West Ericabury,Coxberg Branch,South David,AL,Rural,2024-02-08,7.7,56+,Mid,3402.87
LN00920,CUST05468,BR026,Personal,2025-10-31,116687.23,13.39,36,854,Active,0,Clarence Wood,68.0,Male,73279.87,Mcintyreton,West Donald Branch,North Susan,Idaho,Urban,2021-01-07,1.59,56+,High,3241.31
LN04399,CUST02979,BR046,Education,2026-06-15,64117.13,11.83,12,393,Defaulted,1,Benjamin Price,52.0,Female,81513.93,New William,Brandtside Branch,North Matthewberg,Minnesota,Semi-Urban,2019-12-14,0.79,46-55,High,5343.09
LN04767,CUST00224,BR015,Vehicle,2024-09-20,133173.26,6.07,120,585,Closed,0,Matthew Moore,61.0,Male,38657.89,Paulmouth,Port Jesseville Branch,North Deniseside,Texas,Urban,2021-03-15,3.44,56+,Mid,1109.78
LN05528,CUST07778,BR010,Education,2026-05-16,233306.43,11.4,60,413,Approved,0,Sandra Gonzalez,41.0,Female,33939.53,Garciaburgh,Cassandraton Branch,North Richardmouth,Arizona,Rural,2022-04-27,6.87,36-45,Mid,3888.44
LN04278,CUST00191,BR028,Education,2025-06-27,124062.05,8.59,12,328,Defaulted,1,Karen Graham,62.0,Male,60183.8,Jamesfort,Coxberg Branch,South David,AL,Rural,2024-02-08,2.06,56+,High,10338.5
LN01393,CUST07287,BR044,Education,2025-05-15,425052.99,6.11,120,478,Rejected,0,Tammy Taylor,53.0,Female,59073.72,West Brad,East Donna Branch,Williamview,Illinois,Urban,2021-09-19,7.2,46-55,Mid,3542.11
LN00355,CUST06655,BR039,Education,2025-02-03,239256.26,11.26,12,426,Active,0,Stefanie Simmons,38.0,Male,70021.2,Nancytown,New Stephanie Branch,Bassport,Connecticut,Rural,2025-04-25,3.42,36-45,High,19938.02
LN01514,CUST01098,BR028,Personal,2025-09-23,12098.06,6.61,120,596,Rejected,0,Stephen Cowan,68.0,Female,60310.15,Toddhaven,Coxberg Branch,South David,AL,Rural,2024-02-08,0.2,56+,High,100.82
LN01286,CUST04232,BR031,Vehicle,2024-11-05,446151.68,9.0,24,420,Approved,0,Erin Summers,24.0,Female,84572.79,Tammymouth,South Patrickmouth Branch,Sarahborough,Michigan,Rural,2020-01-15,5.28,18-25,High,18589.65
LN04690,CUST99999,BR001,Vehicle,2025-03-19,129393.9,12.17,24,658,Approved,0,,,,,,East Jill Branch,New Jeffrey,Mississippi,Urban,2019-12-22,,,,5391.41
LN02296,CUST01653,BR006,Vehicle,2026-01-30,228948.77,16.83,60,866,Closed,0,Stephanie Herrera,54.0,Female,40426.8,Carpentermouth,Lisatown Branch,Sanchezfort,Florida,Rural,2021-06-08,5.66,46-55,Mid,3815.81
LN04902,CUST05953,BR009,Home,2024-09-28,319647.15,6.88,120,726,Rejected,0,Brittany Byrd,66.0,Female,27130.99,North Jeffrey,North Noahstad Branch,Shieldston,MI,Rural,2023-06-27,11.78,56+,Low,2663.73
LN04603,CUST00890,BR029,Education,2026-06-08,80454.73,16.36,60,326,Approved,0,Jennifer Morris,43.0,Female,50285.6,Ginaburgh,Daviston Branch,New Brooke,Idaho,Rural,2016-09-18,1.6,36-45,Mid,1340.91
LN01466,CUST02064,BR035,Education,2024-12-08,206649.47,15.01,36,746,Approved,0,Elizabeth Brock,51.0,Female,50894.98,West Michelleton,South Aaron Branch,South Christineshire,Kansas,Rural,2022-04-21,4.06,46-55,Mid,5740.26
LN04301,CUST06381,BR005,Vehicle,2025-04-22,17167.98,14.63,36,320,Rejected,0,Anthony Morse,62.0,Male,72981.57,Hannahshire,Robinsonshire Branch,New David,Nevada,Urban,2017-11-13,0.24,56+,High,476.89
LN00037,CUST03556,BR035,Education,2026-07-15,430594.47,11.89,24,597,Approved,0,Angela Ramos,62.0,Male,34190.91,South Johnmouth,South Aaron Branch,South Christineshire,Kansas,Rural,2022-04-21,12.59,56+,Mid,17941.44
LN02796,CUST00340,BR009,Education,2025-06-08,106671.27,9.86,24,316,Active,0,Allison Smith,69.0,Female,44736.94,Benjaminville,North Noahstad Branch,Shieldston,MI,Rural,2023-06-27,2.38,56+,Mid,4444.64
LN00478,CUST08808,BR044,Education,2025-08-29,138368.03,12.96,60,538,Closed,0,Mark Spencer,19.0,Female,56576.14,New Kristyland,East Donna Branch,Williamview,Illinois,Urban,2021-09-19,2.45,18-25,Mid,2306.13
LN03926,CUST03005,BR002,Personal,2026-01-19,406270.54,14.1,24,316,Rejected,0,Ashley Cordova,70.0,Male,46651.28,Gonzalezton,New Roberttown Branch,Lake Crystalbury,Pennsylvania,Rural,2023-06-19,8.71,56+,Mid,16927.94
LN00203,CUST07125,BR011,Education,2025-04-23,176460.13,12.18,36,433,Active,0,Steven Oconnor,59.0,Male,22033.42,Josephtown,Herrerafurt Branch,East Jamesside,Minnesota,Rural,2017-02-26,8.01,56+,Low,4901.67
LN02393,CUST08590,BR003,Vehicle,2025-07-05,472690.42,14.9,60,433,Rejected,0,Dr. Zachary Peterson DDS,22.0,Female,78886.02,Masonfurt,East Jessetown Branch,North Micheleland,Oklahoma,Rural,2022-04-09,5.99,18-25,High,7878.17
LN01906,CUST09600,BR010,Home,2026-06-14,50776.67,12.62,12,759,Closed,0,Ian Sullivan,72.0,Male,47947.89,Contreraston,Cassandraton Branch,North Richardmouth,Arizona,Rural,2022-04-27,1.06,56+,Mid,4231.39
LN05879,CUST09413,BR019,Vehicle,2025-05-23,461161.59,14.79,24,412,Closed,0,Diana Moore,27.0,Female,34194.74,Port Anthonyhaven,New Jessica Branch,East Nicholasfurt,Oklahoma,Semi-Urban,2022-07-27,13.49,26-35,Mid,19215.07
LN04614,CUST01587,BR040,Personal,2026-06-14,466743.74,16.94,60,639,Rejected,0,Patrick Mcneil,19.0,Female,13581.32,New Amy,New Mariotown Branch,Lake Lisaport,Missouri,Rural,2021-12-12,34.37,18-25,Low,7779.06
LN04730,CUST03075,BR016,Personal,2026-01-14,479914.14,16.91,24,842,Rejected,0,James Silva,52.0,Female,31539.74,Fernandezville,Ramirezstad Branch,North Sarabury,Connecticut,Semi-Urban,2017-05-03,15.22,46-55,Mid,19996.42
LN01391,CUST07906,BR020,Personal,2025-07-22,479913.47,6.15,12,361,Defaulted,1,Hunter Campos,71.0,Female,56653.8,Heatherton,South Noah Branch,Saramouth,Nebraska,Urban,2022-01-09,8.47,56+,Mid,39992.79
LN02077,CUST01048,BR023,Education,2025-05-08,473541.07,14.22,24,488,Defaulted,1,Traci Vincent,31.0,Male,49823.69,Port Sarahbury,Adamsborough Branch,North Beth,Georgia,Semi-Urban,2018-08-27,9.5,26-35,Mid,19730.88
LN03835,CUST09550,BR022,Education,2025-12-08,342981.52,13.95,36,342,Defaulted,1,Christina Wiley,64.0,Female,49823.69,East Christopher,East Lydiamouth Branch,Mooreport,West Virginia,Semi-Urban,2025-05-21,6.88,56+,Mid,9527.26
LN04029,CUST02854,BR019,Vehicle,2026-07-06,389353.34,13.76,24,356,Rejected,0,Gregory Jacobs,39.0,Male,49823.69,Lake Heidiland,New Jessica Branch,East Nicholasfurt,Oklahoma,Semi-Urban,2022-07-27,7.81,36-45,Mid,16223.06
LN02649,CUST09046,BR033,Home,2025-11-28,94198.93,13.12,24,854,Rejected,0,John Smith,67.0,Female,71771.36,West Rachelhaven,Lake Nicoleview Branch,Lake Debbie,Texas,Semi-Urban,2024-01-09,1.31,56+,High,3924.96
LN03481,CUST01772,BR003,Personal,2025-01-22,434432.57,6.79,24,578,Closed,0,Tina Reynolds,35.0,Male,48341.59,Riverafort,East Jessetown Branch,North Micheleland,Oklahoma,Rural,2022-04-09,8.99,26-35,Mid,18101.36
LN02551,CUST08676,BR008,Personal,2026-09-03,466811.24,10.61,12,371,Defaulted,1,Sharon Rogers,50.0,Female,65864.53,Byrdfort,Ericmouth Branch,Gomezchester,Maryland,Rural,2025-05-09,7.09,46-55,High,38900.94
LN02092,CUST02494,BR001,Personal,2025-06-20,113645.05,7.27,12,639,Approved,0,Brittany Cisneros,54.0,Female,50948.61,East Kellyhaven,East Jill Branch,New Jeffrey,Mississippi,Urban,2019-12-22,2.23,46-55,Mid,9470.42
LN05620,CUST01462,BR005,Home,2024-11-25,120443.01,12.18,36,746,Defaulted,1,Yolanda Garrett,50.0,Female,47402.09,North Dennisport,Robinsonshire Branch,New David,Nevada,Urban,2017-11-13,2.54,46-55,Mid,3345.64
LN05427,CUST04758,BR013,Home,2025-01-09,290649.1,14.93,120,471,Defaulted,1,Antonio Cole,39.0,Female,65646.58,Schneidermouth,Lake Chad Branch,Stevenland,UT,Rural,2021-02-17,4.43,36-45,High,2422.08
LN02677,CUST06701,BR033,Vehicle,2025-09-08,86146.55,16.12,36,843,Defaulted,1,Maria Smith,62.0,Male,72200.83,Rangelchester,Lake Nicoleview Branch,Lake Debbie,Texas,Semi-Urban,2024-01-09,1.19,56+,High,2392.96
LN05855,CUST00534,BR029,Vehicle,2025-06-02,348292.74,11.34,24,710,Approved,0,Anthony Gonzales,70.0,Male,46665.21,Rebeccamouth,Daviston Branch,New Brooke,Idaho,Rural,2016-09-18,7.46,56+,Mid,14512.2
LN01168,CUST02541,BR000,Home,2025-08-26,95434.79,15.33,120,874,Approved,0,Michelle Prince,39.0,Female,52734.75,Newtonbury,North Judithbury Branch,West Andrewside,Arizona,Rural,2017-02-02,1.81,36-45,Mid,795.29
LN02524,CUST00781,BR038,Education,2025-02-05,151589.33,8.74,120,519,Rejected,0,Amy Garcia,45.0,Female,84803.27,Matamouth,East Nathaniel Branch,East Mikeburgh,Vermont,Urban,2021-10-18,1.79,36-45,High,1263.24
LN00108,CUST08154,BR025,Education,2026-01-14,112330.14,13.19,60,873,Defaulted,1,Rebecca Tapia,36.0,Female,34718.78,Pettymouth,Wilkersonmouth Branch,Shawhaven,Hawaii,Urban,2019-12-03,3.24,36-45,Mid,1872.17
LN02145,CUST06007,BR009,Vehicle,2025-01-08,381794.24,15.14,36,886,Defaulted,1,Sarah Bush,63.0,Male,42238.38,Spencerborough,North Noahstad Branch,Shieldston,MI,Rural,2023-06-27,9.04,56+,Mid,10605.4
LN02123,CUST00419,BR003,Vehicle,2025-05-29,496479.09,16.78,12,526,Rejected,0,Jake Campbell,63.0,Female,38719.72,South Kevinland,East Jessetown Branch,North Micheleland,Oklahoma,Rural,2022-04-09,12.82,56+,Mid,41373.26
LN04063,CUST01629,BR042,Vehicle,2026-07-29,465713.15,8.8,24,490,Approved,0,Jesse Riley,42.0,Female,47977.73,Stacyville,North John Branch,West Juan,New Mexico,Rural,2022-03-27,9.71,36-45,Mid,19404.71
LN01490,CUST06353,BR030,Education,2026-04-10,223859.72,10.56,60,476,Closed,0,Bianca Kim,30.0,Female,40941.23,North Brian,East Courtneychester Branch,South Dianeshire,West Virginia,Semi-Urban,2025-07-13,5.47,26-35,Mid,3731.0
LN01310,CUST04278,BR043,Vehicle,2026-01-06,175855.45,14.51,12,680,Approved,0,Robert Newton,63.0,Female,66475.4,Hernandezburgh,North Jessicaland Branch,Lake Matthew,Iowa,Urban,2023-07-14,2.65,56+,High,14654.62
LN00795,CUST08717,BR023,Vehicle,2026-01-10,392677.46,14.51,12,309,Active,0,Tracy Whitaker,21.0,Female,43264.37,Mannville,Adamsborough Branch,North Beth,Georgia,Semi-Urban,2018-08-27,9.08,18-25,Mid,32723.12
LN05413,CUST06453,BR000,Home,2025-02-25,61557.05,15.45,24,464,Active,0,Joshua Schmidt,30.0,Female,35792.57,North Patricia,North Judithbury Branch,West Andrewside,Arizona,Rural,2017-02-02,1.72,26-35,Mid,2564.88
LN01579,CUST06154,BR005,Personal,2025-05-28,282204.15,16.38,24,752,Active,0,Amber Parker,55.0,Male,35037.33,West Taylorstad,Robinsonshire Branch,New David,Nevada,Urban,2017-11-13,8.05,46-55,Mid,11758.51
LN04397,CUST02547,BR039,Vehicle,2024-11-13,249874.38,14.93,36,346,Rejected,0,Stephen Robles,43.0,Male,45836.42,Cynthiaview,New Stephanie Branch,Bassport,Connecticut,Rural,2025-04-25,5.45,36-45,Mid,6940.96
LN02504,CUST01537,BR011,Personal,2025-06-17,65841.37,6.85,36,702,Approved,0,Wanda Ramos,25.0,Female,34215.69,Emilychester,Herrerafurt Branch,East Jamesside,Minnesota,Rural,2017-02-26,1.92,18-25,Mid,1828.93
LN04349,CUST02032,BR012,Education,2026-04-28,467472.09,17.64,36,547,Defaulted,1,Dennis Cooper PhD,60.0,Female,39885.13,,New Kellystad Branch,Taylorburgh,Indiana,Urban,2018-08-25,11.72,56+,Mid,12985.34
LN05436,CUST03534,BR014,Education,2026-08-21,47931.72,7.47,24,518,Rejected,0,Justin Cuevas,61.0,Male,24542.31,North Michelle,Port Keith Branch,Mortonside,Kansas,Semi-Urban,2019-09-22,1.95,56+,Low,1997.16
LN03360,CUST08350,BR000,Home,2026-09-02,193389.59,15.23,36,384,Closed,0,Elizabeth Lawrence,72.0,Female,50240.28,Medinachester,North Judithbury Branch,West Andrewside,Arizona,Rural,2017-02-02,3.85,56+,Mid,5371.93
LN02900,CUST00359,BR013,Home,2026-07-01,112247.14,15.19,60,399,Active,0,Ronald Davis,52.0,Female,64293.82,Frenchland,Lake Chad Branch,Stevenland,UT,Rural,2021-02-17,1.75,46-55,High,1870.79
LN01021,CUST09397,BR000,Home,2025-05-07,179244.36,12.18,36,315,Closed,0,Kent Cole,57.0,Female,67944.85,Thomasshire,North Judithbury Branch,West Andrewside,Arizona,Rural,2017-02-02,2.64,56+,High,4979.01
