account_id,customer_id,branch_id,account_type,account_open_date,initial_balance,account_status,customer_name,age,gender,annual_income,customer_city,branch_name,branch_city,state,branch_type,opening_date
ACC06309,CUST05552,BR029,Salary,2025-09-25,32168.27,Active,Joseph Sullivan,35.0,Female,70587.46,Dawnshire,Daviston Branch,New Brooke,Idaho,Rural,2016-09-18
ACC06140,CUST03790,BR009,Savings,2024-03-30,11811.66,Closed,Mr. Lawrence Brooks,61.0,Male,53363.65,Mendozamouth,North Noahstad Branch,Shieldston,MI,Rural,2023-06-27
ACC01666,CUST02689,BR002,Salary,2024-12-01,13116.09,Closed,Michael Lee,31.0,Female,45264.37,Port Jonathanview,New Roberttown Branch,Lake Crystalbury,Pennsylvania,Rural,2023-06-19
ACC00758,CUST06249,BR011,Savings,2025-01-04,99839.3,Closed,Jamie Scott,57.0,Male,65942.75,West Brendaview,Herrerafurt Branch,East Jamesside,Minnesota,Rural,2017-02-26
ACC07551,CUST04394,BR042,Current,2025-06-08,12808.06,Active,Shannon Jones,61.0,Male,52854.85,Stephaniemouth,North John Branch,West Juan,New Mexico,Rural,2022-03-27
ACC00019,CUST07959,BR047,Salary,2026-04-01,72508.59,Closed,Dana Snyder,44.0,Male,60140.17,North Nathanhaven,Lake Larry Branch,Evanmouth,MA,Urban,2023-11-03
ACC11348,CUST06123,BR015,Savings,2025-10-25,50189.64,Closed,Thomas Turner,27.0,Female,81084.52,West Christinahaven,Port Jesseville Branch,North Deniseside,Texas,Urban,2021-03-15
ACC11871,CUST02006,BR048,Savings,2026-08-26,48243.28,Dormant,Darren Rodriguez,51.0,Male,63859.57,North Juliaburgh,Samuelhaven Branch,Hoffmanville,Iowa,Semi-Urban,2023-02-19
ACC11338,CUST06571,BR010,Savings,2026-03-07,65724.79,Closed,Norman Porter,72.0,Female,69623.79,Smithville,Cassandraton Branch,North Richardmouth,Arizona,Rural,2022-04-27
ACC08517,CUST00488,BR027,Current,2024-06-13,51678.04,Dormant,Bobby Guerrero,39.0,Male,51330.55,North Christine,Juliechester Branch,Port Jacobland,Nebraska,Rural,2017-06-10
ACC06587,CUST07445,BR049,Salary,2023-11-06,14111.8,Closed,Angelica Simpson,30.0,Male,49823.69,Lukebury,Martinezbury Branch,Lake Rebeccaside,Iowa,Semi-Urban,2019-08-25
ACC01232,CUST07348,BR046,Current,2026-02-04,42603.59,Active,William Hall,36.0,Male,60482.39,Lake Kendrafort,Brandtside Branch,North Matthewberg,Minnesota,Semi-Urban,2019-12-14
ACC05758,CUST06231,BR000,Savings,2025-08-02,32368.36,Active,Christine Jones,24.0,Male,49823.69,New Jonathanhaven,North Judithbury Branch,West Andrewside,Arizona,Rural,2017-02-02
ACC10670,CUST00906,BR024,Salary,2026-06-07,69408.75,Active,Michelle Davis DVM,34.0,Male,58812.25,Randolphfort,Jasonfort Branch,Lake Leeton,Kansas,Urban,2023-03-29
ACC00286,CUST03295,BR015,Salary,2026-06-18,81897.13,Dormant,Cory Kim,39.0,Male,27222.66,Ramoschester,Port Jesseville Branch,North Deniseside,Texas,Urban,2021-03-15
ACC01493,CUST07030,BR019,Current,2025-10-09,88920.0,Dormant,Kelly Johnston,34.0,Female,57724.06,Alexfurt,New Jessica Branch,East Nicholasfurt,Oklahoma,Semi-Urban,2022-07-27
ACC09194,CUST08927,BR004,Savings,2023-10-21,58882.65,Closed,Jessica Berry,59.0,Male,49823.69,Jeanetteshire,Lake Debra Branch,West Elizabeth,Georgia,Urban,2021-06-05
ACC06520,CUST06804,BR016,Salary,2026-05-19,19596.93,Dormant,Christopher Jensen,30.0,Female,49823.69,East Tracey,Ramirezstad Branch,North Sarabury,Connecticut,Semi-Urban,2017-05-03
ACC00150,CUST01358,BR027,Savings,2026-07-31,82129.14,Active,Kevin Johnson,68.0,Female,51268.67,Thomasburgh,Juliechester Branch,Port Jacobland,Nebraska,Rural,2017-06-10
ACC03666,CUST02288,BR015,Salary,2024-08-29,56674.03,Dormant,Heather Williams,23.0,Male,43478.72,Scottstad,Port Jesseville Branch,North Deniseside,Texas,Urban,2021-03-15
ACC07816,CUST03592,BR012,Salary,2026-06-19,24830.38,Closed,Stephanie Hunter,20.0,Male,54241.47,Carterport,New Kellystad Branch,Taylorburgh,Indiana,Urban,2018-08-25
ACC03206,CUST02762,BR003,Salary,2025-10-18,51030.56,Dormant,Erik Davis,67.0,Male,62277.36,South Jonathan,East Jessetown Branch,North Micheleland,Oklahoma,Rural,2022-04-09
ACC00879,CUST07090,BR008,Current,2024-03-12,39195.33,Dormant,Sarah George,71.0,Female,34284.24,,Ericmouth Branch,Gomezchester,Maryland,Rural,2025-05-09
ACC02065,CUST03374,BR012,Current,2025-01-11,1839.27,Closed,Martha Jacobs,70.0,Female,35072.26,North Steven,New Kellystad Branch,Taylorburgh,Indiana,Urban,2018-08-25
ACC02518,CUST07342,BR003,Salary,2024-12-15,37558.94,Active,Richard Johnson,50.0,Female,44943.13,North Carl,East Jessetown Branch,North Micheleland,Oklahoma,Rural,2022-04-09
ACC11539,CUST06270,BR018,Current,2025-09-17,11927.09,Active,Kimberly Orozco,39.0,Female,46251.19,East Jaime,Jacquelineland Branch,Port Richard,Wyoming,Semi-Urban,2024-01-30
ACC00555,CUST00515,BR040,Savings,2024-12-24,89501.91,Active,Dr. Kelly Hammond DVM,69.0,Female,69934.28,,New Mariotown Branch,Lake Lisaport,Missouri,Rural,2021-12-12
ACC06375,CUST02963,BR012,Savings,2025-12-30,3779.24,Dormant,Robert Thomas PhD,59.0,Male,69752.08,North Katherine,New Kellystad Branch,Taylorburgh,Indiana,Urban,2018-08-25
ACC11007,CUST09889,BR023,Salary,2024-02-12,4354.28,Active,Timothy Thomas,18.0,Male,48440.59,South Justinmouth,Adamsborough Branch,North Beth,Georgia,Semi-Urban,2018-08-27
ACC04402,CUST00366,BR015,Salary,2023-12-22,78694.23,Dormant,Courtney Rodriguez,31.0,Female,59885.21,Vaughnburgh,Port Jesseville Branch,North Deniseside,Texas,Urban,2021-03-15
ACC04977,CUST05959,BR009,Salary,2024-01-23,90440.94,Closed,Karla Burton,20.0,Male,83295.88,Stewartside,North Noahstad Branch,Shieldston,MI,Rural,2023-06-27
ACC02676,CUST05274,BR047,Savings,2025-10-28,2899.18,Active,Maurice Johnson,49.0,Female,69554.33,Port Jessicaside,Lake Larry Branch,Evanmouth,MA,Urban,2023-11-03
ACC01641,CUST07065,BR007,Savings,2024-08-08,83068.97,Dormant,Christopher Ayala,38.0,Male,40811.63,Edwardview,Lake Roberto Branch,Leeville,Arizona,Semi-Urban,2022-08-29
ACC02526,CUST06876,BR009,Current,2025-10-07,70763.65,Dormant,Morgan Grimes,55.0,Female,65925.58,Robertville,North Noahstad Branch,Shieldston,MI,Rural,2023-06-27
ACC04648,CUST07492,BR014,Savings,2025-03-13,95008.67,Dormant,Catherine Hawkins,29.0,Male,56521.99,Margaretborough,Port Keith Branch,Mortonside,Kansas,Semi-Urban,2019-09-22
ACC03241,CUST00575,BR015,Current,2024-09-19,56551.46,Active,Kelly Edwards,65.0,Male,33868.9,Sanchezfort,Port Jesseville Branch,North Deniseside,Texas,Urban,2021-03-15
ACC11263,CUST00246,BR004,Savings,2025-04-13,15036.71,Active,Krista Gibson,19.0,Female,39510.31,West Kristinmouth,Lake Debra Branch,West Elizabeth,Georgia,Urban,2021-06-05
ACC02342,CUST02394,BR015,Savings,2026-04-21,89179.56,Closed,Aaron Lee,32.0,Male,46958.41,West Joshuabury,Port Jesseville Branch,North Deniseside,Texas,Urban,2021-03-15
ACC01326,CUST02580,BR036,Current,2025-10-27,95775.4,Closed,Brenda Harris,26.0,Female,68516.29,Martinezburgh,Teresaburgh Branch,North Amandahaven,LO,Rural,2022-01-10
ACC05747,CUST00660,BR000,Savings,2025-09-29,73163.14,Active,William David DDS,26.0,Male,26456.89,Frankport,North Judithbury Branch,West Andrewside,Arizona,Rural,2017-02-02
ACC08707,CUST05001,BR005,Salary,2026-07-21,79277.21,Dormant,Jared Chan,54.0,Female,51235.03,Marshallton,Robinsonshire Branch,New David,Nevada,Urban,2017-11-13
ACC01072,CUST08171,BR005,Current,2023-09-10,84864.5,Active,Carlos Brown,24.0,Female,52387.41,Stewartfurt,Robinsonshire Branch,New David,Nevada,Urban,2017-11-13
ACC09175,CUST07455,BR009,Salary,2024-01-11,62697.27,Closed,Edward Patterson DDS,32.0,Male,64767.56,North Anthonymouth,North Noahstad Branch,Shieldston,MI,Rural,2023-06-27
ACC07640,CUST04367,BR030,Current,2025-04-05,38443.14,Dormant,Ryan Gonzalez,44.0,Male,72211.22,Port Matthew,East Courtneychester Branch,South Dianeshire,West Virginia,Semi-Urban,2025-07-13
ACC02908,CUST99999,BR031,Savings,2025-09-22,59099.71,Active,,,,,,South Patrickmouth Branch,Sarahborough,Michigan,Rural,2020-01-15
ACC09413,CUST07645,BR038,Savings,2024-08-03,85433.46,Active,Dalton Santos,25.0,Male,67652.7,North Amyland,East Nathaniel Branch,East Mikeburgh,Vermont,Urban,2021-10-18
ACC10659,CUST05384,BR027,Savings,2026-03-04,85318.54,Closed,William Gordon,37.0,Female,56988.82,West Stephaniefort,Juliechester Branch,Port Jacobland,Nebraska,Rural,2017-06-10
ACC00197,CUST08653,BR023,Current,2024-03-26,55662.0,Dormant,Robert Shaffer,67.0,Female,34386.56,Stephanieborough,Adamsborough Branch,North Beth,Georgia,Semi-Urban,2018-08-27
ACC05169,CUST03008,BR008,Savings,2025-04-23,30026.41,Closed,Wayne Davis,38.0,Male,53458.56,East Deannaside,Ericmouth Branch,Gomezchester,Maryland,Rural,2025-05-09
ACC08996,CUST03750,BR042,Salary,2025-05-25,59655.9,Dormant,Lauren Marshall,49.0,Female,56633.59,Johnsland,North John Branch,West Juan,New Mexico,Rural,2022-03-27
ACC05445,CUST07269,BR042,Current,2025-01-07,63873.49,Closed,George Vaughan,37.0,Male,5000000.0,West Ashleytown,North John Branch,West Juan,New Mexico,Rural,2022-03-27
ACC06281,CUST08680,BR011,Savings,2024-07-03,58177.65,Active,Andrew Rodriguez,74.0,Male,31125.29,East Jerryport,Herrerafurt Branch,East Jamesside,Minnesota,Rural,2017-02-26
ACC01362,CUST01267,BR035,Savings,2023-10-17,60487.3,Closed,Deborah Mercado,38.0,Female,59157.34,East Johnport,South Aaron Branch,South Christineshire,Kansas,Rural,2022-04-21
ACC09001,CUST08173,BR021,Current,2026-07-18,87300.67,Closed,Yvonne Patterson,36.0,Female,59477.42,South James,Lake Mark Branch,Rodneyside,South Carolina,Urban,2024-02-10
ACC05580,CUST01809,BR048,Current,2024-08-02,20408.17,Dormant,Joe Miranda,59.0,Female,51452.98,West Theodorefurt,Samuelhaven Branch,Hoffmanville,Iowa,Semi-Urban,2023-02-19
ACC02788,CUST01087,BR042,Salary,2024-12-15,49937.95,Closed,Philip Jackson,24.0,Male,67875.74,West Seth,North John Branch,West Juan,New Mexico,Rural,2022-03-27
ACC02965,CUST07677,BR030,Savings,2026-06-21,43304.3,Dormant,Margaret Chandler,70.0,Male,18764.51,Lake Ricky,East Courtneychester Branch,South Dianeshire,West Virginia,Semi-Urban,2025-07-13
ACC06124,CUST01935,BR003,Current,2025-11-30,70631.84,Closed,James Randall,71.0,Male,42063.71,New Angelaview,East Jessetown Branch,North Micheleland,Oklahoma,Rural,2022-04-09
ACC01342,CUST09634,BR003,Current,2025-03-30,41370.96,Dormant,Alisha Williams,23.0,Female,38092.77,Reyesmouth,East Jessetown Branch,North Micheleland,Oklahoma,Rural,2022-04-09
ACC03423,CUST04847,BR048,Savings,2026-03-13,81888.45,Active,Cynthia Hendricks,57.0,Female,59179.45,New Kevin,Samuelhaven Branch,Hoffmanville,Iowa,Semi-Urban,2023-02-19
ACC00349,CUST08176,BR038,Savings,2025-01-12,81180.67,Dormant,Danielle Lucas,33.0,Female,55171.12,West Tammyburgh,East Nathaniel Branch,East Mikeburgh,Vermont,Urban,2021-10-18
ACC08865,CUST03506,BR025,Salary,2025-10-10,15787.49,Closed,Emily Lopez,27.0,Female,33543.26,Wardland,Wilkersonmouth Branch,Shawhaven,Hawaii,Urban,2019-12-03
ACC04214,CUST00986,BR006,Current,2024-02-17,38963.16,Active,Angela Jackson,34.0,Male,46371.08,East Katherine,Lisatown Branch,Sanchezfort,Florida,Rural,2021-06-08
ACC06250,CUST06350,BR011,Salary,2024-06-23,84258.52,Active,Paul Gonzales,42.0,Female,70998.39,Lambside,Herrerafurt Branch,East Jamesside,Minnesota,Rural,2017-02-26
ACC07289,CUST05561,BR013,Current,2024-11-07,80573.56,Closed,Anthony Ward,30.0,Male,49823.69,Gainesbury,Lake Chad Branch,Stevenland,UT,Rural,2021-02-17
ACC07665,CUST03398,BR022,Savings,2023-12-02,57535.1,Active,Glenn Elliott,71.0,Female,60087.9,North Christopherborough,East Lydiamouth Branch,Mooreport,West Virginia,Semi-Urban,2025-05-21
ACC06185,CUST08164,BR020,Savings,2024-04-07,32003.76,Closed,Maria Harrington,52.0,Male,48691.5,Nicholsmouth,South Noah Branch,Saramouth,Nebraska,Urban,2022-01-09
ACC02389,CUST06781,BR047,Salary,2024-07-07,71135.03,Active,Alex Lambert,73.0,Male,56613.53,Lemouth,Lake Larry Branch,Evanmouth,MA,Urban,2023-11-03
ACC05595,CUST00336,BR016,Current,2025-09-22,91361.86,Closed,Daniel Kane,71.0,Female,14137.73,Port Jason,Ramirezstad Branch,North Sarabury,Connecticut,Semi-Urban,2017-05-03
ACC04171,CUST01701,BR034,Current,2026-09-07,36090.8,Dormant,Rebecca Nguyen,51.0,Male,61630.07,Michaelmouth,Danielchester Branch,Stewartland,West Virginia,Rural,2017-11-16
ACC04999,CUST01262,BR030,Salary,2024-07-26,46760.0,Dormant,Jessica Larsen,58.0,Male,50442.89,Port Joshua,East Courtneychester Branch,South Dianeshire,West Virginia,Semi-Urban,2025-07-13
ACC07932,CUST02090,BR005,Salary,2026-04-15,6302.41,Active,Tara King,34.0,Male,50766.9,Hernandezland,Robinsonshire Branch,New David,Nevada,Urban,2017-11-13
ACC04346,CUST01948,BR003,Salary,2024-10-22,47751.68,Dormant,Steven Taylor,41.0,Male,57250.5,Nicholasbury,East Jessetown Branch,North Micheleland,Oklahoma,Rural,2022-04-09
ACC04756,CUST06377,BR025,Current,2024-08-28,77088.47,Closed,Lisa Price,47.0,Male,63718.61,Jenniferfurt,Wilkersonmouth Branch,Shawhaven,Hawaii,Urban,2019-12-03
ACC01268,CUST05168,BR011,Savings,2025-08-18,12117.03,Closed,Kenneth Maxwell,38.0,Male,31485.01,Jamesstad,Herrerafurt Branch,East Jamesside,Minnesota,Rural,2017-02-26
ACC08607,CUST02656,BR003,Current,2025-12-13,24859.43,Dormant,Paul Keller,54.0,Female,23639.89,Armstrongborough,East Jessetown Branch,North Micheleland,Oklahoma,Rural,2022-04-09
ACC05845,CUST99999,BR040,Savings,2025-08-15,8017.35,Active,,,,,,New Mariotown Branch,Lake Lisaport,Missouri,Rural,2021-12-12
ACC00328,CUST05003,BR000,Current,2024-01-11,43711.21,Active,Joshua Miller,53.0,Female,34953.27,Middletonton,North Judithbury Branch,West Andrewside,Arizona,Rural,2017-02-02
ACC10916,CUST99999,BR000,Savings,2025-10-10,24923.1,Dormant,,,,,,North Judithbury Branch,West Andrewside,Arizona,Rural,2017-02-02
ACC10731,CUST04466,BR044,Salary,2024-06-13,62705.93,Active,Dana Wolfe,74.0,Male,65333.17,Mathewsport,East Donna Branch,Williamview,Illinois,Urban,2021-09-19
ACC06325,CUST03104,BR008,Savings,2026-03-05,14649.76,Closed,Emily Salazar,38.0,Male,56473.99,Port Amanda,Ericmouth Branch,Gomezchester,Maryland,Rural,2025-05-09
ACC00707,CUST02530,BR029,Savings,2024-01-17,80386.32,Active,Jennifer Smith,25.0,Male,40847.51,Coreymouth,Daviston Branch,New Brooke,Idaho,Rural,2016-09-18
ACC02353,CUST99999,BR002,Savings,2025-09-03,92347.9,Active,,,,,,New Roberttown Branch,Lake Crystalbury,Pennsylvania,Rural,2023-06-19
ACC02484,CUST05859,BR040,Salary,2026-08-16,12150.86,Closed,Julie Johnson,37.0,Male,49103.01,Richardfort,New Mariotown Branch,Lake Lisaport,Missouri,Rural,2021-12-12
ACC00236,CUST07355,BR014,Current,2025-02-03,65520.52,Dormant,James Dudley,37.0,Female,56671.26,Christopherborough,Port Keith Branch,Mortonside,Kansas,Semi-Urban,2019-09-22
ACC11461,CUST01019,BR024,Current,2023-10-18,88283.26,Dormant,Lisa Mills,57.0,Male,77668.32,East Hannah,Jasonfort Branch,Lake Leeton,Kansas,Urban,2023-03-29
ACC04918,CUST01812,BR013,Savings,2023-11-19,40415.41,Dormant,Lydia Howard,31.0,Male,40799.8,Rubenview,Lake Chad Branch,Stevenland,UT,Rural,2021-02-17
ACC01850,CUST08974,BR024,Current,2025-01-01,18877.03,Closed,David Wise,40.0,Female,72168.78,West James,Jasonfort Branch,Lake Leeton,Kansas,Urban,2023-03-29
ACC02720,CUST06259,BR009,Savings,2025-01-30,23007.47,Dormant,Ashley Schultz,73.0,Female,54694.71,New Annamouth,North Noahstad Branch,Shieldston,MI,Rural,2023-06-27
ACC05622,CUST02896,BR045,Current,2026-05-26,18762.4,Closed,Brian Hendricks,68.0,Male,53859.64,West Rebeccaview,West Allison Branch,North Cynthiaview,New Jersey,Rural,2018-11-07
ACC03746,CUST03092,BR009,Salary,2025-06-23,96548.57,Closed,Shannon Jones,38.0,Male,35469.61,Meganmouth,North Noahstad Branch,Shieldston,MI,Rural,2023-06-27
ACC11624,CUST09907,BR010,Savings,2025-09-20,8112.4,Closed,Victor Moore,26.0,Male,45287.04,Jimmyview,Cassandraton Branch,North Richardmouth,Arizona,Rural,2022-04-27
ACC05211,CUST01934,BR008,Current,2025-02-03,42333.37,Dormant,Brenda Pierce,22.0,Female,55444.45,New Jennifer,Ericmouth Branch,Gomezchester,Maryland,Rural,2025-05-09
ACC11247,CUST00551,BR025,Current,2023-10-09,39731.13,Active,Angel Gordon,46.0,Female,60037.9,East Rachel,Wilkersonmouth Branch,Shawhaven,Hawaii,Urban,2019-12-03
ACC00417,CUST01339,BR009,Salary,2023-11-16,7013.64,Closed,Miss Kelly Dawson,48.0,Female,48197.05,Natalieborough,North Noahstad Branch,Shieldston,MI,Rural,2023-06-27
ACC01919,CUST03914,BR048,Savings,2025-10-29,60085.57,Active,Ruben Jones,62.0,Female,50251.49,New Kevin,Samuelhaven Branch,Hoffmanville,Iowa,Semi-Urban,2023-02-19
ACC11903,CUST08669,BR030,Current,2024-11-06,72718.15,Dormant,Donald Bryan,55.0,Male,53479.96,New David,East Courtneychester Branch,South Dianeshire,West Virginia,Semi-Urban,2025-07-13
ACC06895,CUST02806,BR023,Current,2024-07-22,21349.8,Closed,Danielle Hernandez,20.0,Male,29754.22,East Carlosville,Adamsborough Branch,North Beth,Georgia,Semi-Urban,2018-08-27
ACC07739,CUST05778,BR029,Savings,2024-07-04,32293.68,Closed,Cindy Young,24.0,Male,74243.99,South Diane,Daviston Branch,New Brooke,Idaho,Rural,2016-09-18
ACC03408,CUST07557,BR049,Savings,2025-01-07,61833.08,Dormant,Lisa Long,69.0,Female,72842.33,Loriborough,Martinezbury Branch,Lake Rebeccaside,Iowa,Semi-Urban,2019-08-25
ACC09321,CUST05288,BR047,Current,2024-09-07,22608.8,Closed,Jonathon Kim,72.0,Male,35646.79,East Jacqueline,Lake Larry Branch,Evanmouth,MA,Urban,2023-11-03
ACC03630,CUST09141,BR011,Current,2024-01-15,36013.28,Closed,Dominique Hall,65.0,Male,35004.08,Johnstonfurt,Herrerafurt Branch,East Jamesside,Minnesota,Rural,2017-02-26
ACC00004,CUST02852,BR011,Savings,2024-09-23,72038.39,Dormant,Richard Day,61.0,Male,33989.53,Ramosbury,Herrerafurt Branch,East Jamesside,Minnesota,Rural,2017-02-26
ACC06639,CUST08273,BR024,Savings,2024-01-19,88474.43,Active,Terri Davis,69.0,Male,59545.93,Farrellview,Jasonfort Branch,Lake Leeton,Kansas,Urban,2023-03-29
ACC08669,CUST03032,BR027,Savings,2026-03-09,12928.47,Dormant,Deborah Roberson,48.0,Male,51956.29,South Leonard,Juliechester Branch,Port Jacobland,Nebraska,Rural,2017-06-10
ACC02507,CUST07049,BR046,Current,2026-07-24,27632.56,Dormant,Chelsea Martin,31.0,Female,41773.03,Michaelland,Brandtside Branch,North Matthewberg,Minnesota,Semi-Urban,2019-12-14
ACC00194,CUST06120,BR021,Salary,2023-12-25,54584.28,Dormant,Jason Day,42.0,Female,46463.75,West Brian,Lake Mark Branch,Rodneyside,South Carolina,Urban,2024-02-10
ACC08901,CUST06170,BR021,Savings,2025-02-26,76592.09,Dormant,Ronald Graham,28.0,Female,36881.43,Colemanstad,Lake Mark Branch,Rodneyside,South Carolina,Urban,2024-02-10
ACC05373,CUST01672,BR005,Savings,2026-01-15,50364.72,Closed,Julia Reeves,70.0,Male,76690.84,New Edward,Robinsonshire Branch,New David,Nevada,Urban,2017-11-13
ACC08591,CUST02188,BR048,Current,2024-11-19,26110.01,Closed,Kayla Burns,24.0,Female,43740.82,South Ryan,Samuelhaven Branch,Hoffmanville,Iowa,Semi-Urban,2023-02-19
ACC02294,CUST06253,BR047,Savings,2026-04-26,17313.57,Dormant,Joseph Meyers,57.0,Female,47781.55,Brittanyton,Lake Larry Branch,Evanmouth,MA,Urban,2023-11-03
ACC05244,CUST00977,BR022,Current,2026-07-05,85865.28,Dormant,Margaret Tanner,74.0,Male,58661.61,Allisonborough,East Lydiamouth Branch,Mooreport,West Virginia,Semi-Urban,2025-05-21
ACC11541,CUST09602,BR024,Current,2024-03-18,44844.14,Dormant,Jennifer Nguyen,32.0,Male,42853.07,Careymouth,Jasonfort Branch,Lake Leeton,Kansas,Urban,2023-03-29
ACC08038,CUST09363,BR011,Current,2025-09-14,59685.14,Closed,Timothy Flowers,21.0,Female,81613.9,Robertmouth,Herrerafurt Branch,East Jamesside,Minnesota,Rural,2017-02-26
ACC08520,CUST05037,BR009,Savings,2026-06-06,58878.32,Dormant,Sonya Alvarado,49.0,Female,34110.24,North Brandonberg,North Noahstad Branch,Shieldston,MI,Rural,2023-06-27
ACC00300,CUST00965,BR019,Current,2023-09-12,74244.69,Active,Travis Conner,55.0,Male,51171.73,Port Kevin,New Jessica Branch,East Nicholasfurt,Oklahoma,Semi-Urban,2022-07-27
ACC03787,CUST03311,BR024,Current,2026-05-21,31050.67,Active,Chad Daugherty,32.0,Female,77876.11,Allenborough,Jasonfort Branch,Lake Leeton,Kansas,Urban,2023-03-29
ACC07097,CUST02434,BR010,Salary,2024-07-29,14518.22,Dormant,Nicholas Cisneros,29.0,Male,32579.57,Jonathanville,Cassandraton Branch,North Richardmouth,Arizona,Rural,2022-04-27
ACC11543,CUST07342,BR016,Current,2024-04-06,25124.29,Active,Richard Johnson,50.0,Female,44943.13,North Carl,Ramirezstad Branch,North Sarabury,Connecticut,Semi-Urban,2017-05-03
ACC10957,CUST03882,BR048,Salary,2025-06-08,64187.16,Dormant,Mark Montoya,73.0,Male,40091.92,West Erinmouth,Samuelhaven Branch,Hoffmanville,Iowa,Semi-Urban,2023-02-19
ACC06628,CUST08352,BR016,Salary,2025-05-13,98881.83,Active,Tina Hall,21.0,Male,55180.81,West William,Ramirezstad Branch,North Sarabury,Connecticut,Semi-Urban,2017-05-03
ACC09063,CUST07602,BR047,Savings,2024-11-05,14882.39,Active,Jennifer Buck,44.0,Female,56884.05,Port Shawn,Lake Larry Branch,Evanmouth,MA,Urban,2023-11-03
ACC04379,CUST06994,BR019,Salary,2025-11-19,49707.74,Dormant,Chad Franklin,28.0,Male,68852.95,Lake Elizabeth,New Jessica Branch,East Nicholasfurt,Oklahoma,Semi-Urban,2022-07-27
ACC10610,CUST09874,BR030,Salary,2024-10-19,73568.72,Closed,Curtis Miller,55.0,Male,75967.26,Russellland,East Courtneychester Branch,South Dianeshire,West Virginia,Semi-Urban,2025-07-13
ACC05330,CUST07120,BR031,Savings,2025-01-12,16677.76,Closed,Dana Smith,21.0,Female,49823.69,Matthewberg,South Patrickmouth Branch,Sarahborough,Michigan,Rural,2020-01-15
ACC01581,CUST01996,BR044,Savings,2024-08-25,1877.84,Closed,Ryan Mcmahon,34.0,Male,71297.56,New Jodi,East Donna Branch,Williamview,Illinois,Urban,2021-09-19
ACC07867,CUST05893,BR026,Current,2024-12-16,46480.66,Closed,Donald Reynolds,65.0,Male,47633.8,South Jill,West Donald Branch,North Susan,Idaho,Urban,2021-01-07
ACC02851,CUST08786,BR041,Current,2026-07-29,-67116.81,Dormant,Carlos Sawyer,23.0,Male,63696.7,Randallstad,West Natashaport Branch,East Josephville,Arizona,Rural,2023-08-20
